68fa62d7d81ca4783564cff873e8ac25,28011.0
5ad01193944de8d7a80c7647f9a0e1d5,19819.0
fed2972cf86b467d453e8ee71e272e84,17093.0
49ac57e9861c7a21e6a6c555c7acfa11,13560.0
d9e7284f877cb8de50fe649d6421b555,10727.0
ffbdd4d1cf2a34bd686406166f54f710,8906.0
7edd0cfff29ec001492a6fa5e4892ffd,8409.0
043e2dd5169629e11f14365818fc471f,8312.0
afb245f6fafb31cad983f9df991001df,6709.0
53a172777952d2735fbb055df93489f0,5953.0
0de5667c0248e26d696949b7ca008ef4,5821.0
3b69a579977d077b0c2d91fb154d8901,5266.0
ec69e5fbaf11f1079016570c2c87f69b,4874.0
05521e4b156a3658165e6d08ee720c37,4293.0
54d428b76b0a7f80d82b62d1293028dc,3994.0
c31d78912af054a6df1634a8172dcde2,3900.0
52e46982ea5189f13994694fd6e536b4,3787.0
20a6ce5c4d832e3a1a7e95c569767021,3334.0
924be3ea74894ca66a7ccb762a2e35e1,3144.0
1bcb9736b1879dc9882dfc56f0658b6f,3011.0
ca29822574fb0e64cffd8d6b5a3a53cd,2888.0
15518af8050d75841f053d32a384c2f5,2725.0
a12ba19ce717ab83fefd8eafef2d2199,2622.0
180debebfceaea7b8aa68a419ebcaca7,2400.0
7662a316d34c7badc549325f0e37e612,2378.0
49a9b6c4efdef0d801e2c26af506d4f2,2291.0
9d29298eac32bf02e88b6e218cdad1a9,2174.0
cb991b58100603c80376b178bb37d730,1980.0
bbab3d11e9e518f37a99d3698229b730,1855.0
2e050020b4953b401edb12b0ba42661c,1784.0
1d5efe31472f2f356cf277aaac31637e,1782.0
caed52141f888761d801d88fb271ab57,1736.0
ed2ef3e287c24f5af95426e80d10b882,1681.0
72370cf96a6542ede016d0ccf6232931,1479.0
c51d5a26cc77039ba526a58591f47a53,1466.0
e4b7e705b480c0c724824f3585c64a4f,1458.0
1eb0bb9eb7f4e258837e3402c54e92a5,1286.0
f9a35cc11603132adb3b69c41d847739,1274.0
f52398134dc779b71714af7d04864e66,1255.0
618ac989c33f1c0776cbe82dca55ca13,1214.0
6eafd6bd8b11aaaa8a855409f77a883d,1069.0
64ab55ea04963929ed03b86c6e91594d,922.0
a0b059448b9293356915bb7f1a4f8a27,873.0
c4a5b53eb3f5bac733ccabfdc8d8f062,861.0
2d91762e5f2616f1af0e7c53981044a6,856.0
7ae5e49cd1ccc1641526ba1fc9f21728,812.0
bac42f39675262d0b9e574e9f6c78186,799.0
ec1b1af12d7ed548aedc836a34aa9c57,677.0
d5aec82cbdfd24ac8adcc2524b73c704,652.0
062b1745d0e4092da16fb25cf3aec693,615.0
24b1eb3013a3576bc549e89a79d932e0,614.0
76551900b8ccfaddd95287b36d0befd3,585.0
df932a36ac6299d9dd06b34bef1e4155,581.0
1e4621d238a0a244d56acbec339d9f1d,538.0
4f78a6c4527ab75331267abff1d26f97,506.0
89be853ceab6a7220e2d3f0556ba98a6,500.0
3e39135728668946346483482ac278c2,468.0
8d54492c4107d5380f33eb2fe67d4407,446.0
619b78d3c3395cdc8a4f442a4395771f,427.0
05dc5c7f8996d74c9139cce4e8e2d856,421.0
6cf7887ae752f8b80cb28d9fd9093306,421.0
f2d8b234b30c61bd914d3e480709a9f4,418.0
bd5313781f7bcb00c6e0aadd9d87a572,416.0
9bda67ada08d9ea54db757e232629666,415.0
6c50e4ac329cabc5e733d5632c53ec7c,398.0
22286a79b7c5ae972a95c640e8d31b0b,396.0
046ad8df59d48f0099e6a3829a842ca1,374.0
73003a53209883630f6f82f673df50f2,370.0
9dd348b80a5b5573ba4ddbd96cf6208d,365.0
c50a1ae3224b4895eb7e82a95748463f,359.0
784f817ed654c4a755fceb17c40da0ea,358.0
c729c18e6fe1172cff84a4568e12db6b,353.0
e3b0752c33d925da8993624151981906,349.0
fe8786ccccbc29b12936f546aacbbed3,332.0
fac6a539357f0a11a22ce186f8d2dec1,314.0
8e6e797e3cb3638e6131830044777ed0,299.0
650b632bf2a5804b77c5cb21b418912c,295.0
1596093485df8c0f3074106f55f63629,287.0
93aba5760a7c513787afe8177ce176ea,285.0
3a6d9aa092a5edb623a8ae0891169a8f,281.0
222cb36e4316bca09087670d63a72ab9,259.0
f584c8dca2b158ef0b8b2e9277d5267e,257.0
4623549d3229103e712c77656fe1e290,251.0
18532d92cda9e311c102e056ada9eb82,249.0
7d82f33d27a35ade319a1444d2f51c0b,245.0
95ef98f4d5a295fdfd39ae67ad6d45b9,243.0
81aaba3ace4ca2161594823087ffdd81,237.0
87f05ddfe076464c6332c0e13bfb714c,233.0
fa7999a647aee9e8f924614d3bdf6a56,219.0
2f4e55ee9ad70fa3d2cba2ab7e4639a0,216.0
ccc9d8aa6e0f7599f204beab8f69e6e4,212.0
8b453533ccb6da9bb870e143e5f4800d,184.0
7f2061c4b020bb8b99b237adafcde360,182.0
e8fa19ffcae4586c9c9a1fe246ef4d0f,180.0
2bfb46fa36980a5653a48f6be76a96fe,173.0
824e0aa98133719633c8db3eeb8ce441,171.0
da7f0b2d4320cdaeb7cd336f26906afb,170.0
d0eb2236aea1510a33c5fb8272032fe1,167.0
6113cb3bd03edab27967839f1b637dcb,163.0
7d4cd2b4d939d9acf38c91021316adf9,162.0
6935f90bf31be739a62b527decbe3eb9,162.0
84ffc63b848d453b57d80211ed2738ca,157.0
966b0b92fc900f5f8275f0336a347e78,156.0
4cf0e7f51d396d8df9575e25d536d94b,153.0
58748a9a739b94903c5f53bc25d888e4,152.0
539040598cd710f98e1db0d7b079c370,150.0
1cbfec36a9153fbaf75a4110ca5a912c,146.0
d9719fb28a7acdb72811c3b19b683bb9,146.0
0ff733172f4b4c65c856d07cc6de1985,145.0
c5ab1dc111d3ac921b8205a06df27871,145.0
afb00120b3a0307e93f5cf9d51c59053,140.0
67837ebdfb3404a1818c77010a64480a,133.0
de49f682fc55f4fe0ba1a32959a17e01,132.0
f75a1a9e205b1185748c5d628d73d387,132.0
43c0a0dd996df944f0fdb5ff27f91ebc,131.0
546033fd029c432f4da6748c8786b8d1,130.0
5c726c587a91c8978c52de4b75b80170,126.0
ccfae6202838cc75495c71998e9ac580,125.0
6bc8eeff275930af45f21a295d690a1c,125.0
ef38be6168ddf546c242fce25a3757a1,120.0
3c1970d3e71da9caa091fabe2ffa9d98,118.0
e9b4b45c8448ae3605cc1ac4bb8117fb,115.0
6ade561ee7770355bf1aa9cd67a8b337,115.0
a7437eda7aa726f36128b18b5ef49f74,115.0
83ae56bd2616d3c98faf1273d35eabac,112.0
fe889b50c0ddf6f9d77f77ae20ee8479,111.0
9e62b227d1932bd277e6432b7fd6a797,107.0
501228d59fd8f5bfa6160fc91405b230,104.0
d1b066e691471d6404cdd7be3acb11d4,103.0
39ec97ee022ec542d927940a0b17bc02,101.0
3c8e4475596e8e6cb645e1e1a164eaf6,99.0
92786e88771ac6eef3600c60a77ff8d9,98.0
9efb0770ea731733e30d4dcbd3dca8a8,95.0
36fc8c670b58ba624082e0f2a1e62f23,95.0
592b8dc3b9206fadd0784e5015431ae1,93.0
149a21063d02203a74471a9d9a05cd75,92.0
a533fc3fe4787db1db14cc4f010270ec,91.0
18991ff229e4475cc88180384bb6ea5c,90.0
7eeef63e88edb132b62b1147ebbb153b,88.0
f01dce3f238f8c735b9af203db107ec2,85.0
d61e80aa144eeb6a8ae99225d2506abe,85.0
6796144d2eb4c20591cba545652921ff,85.0
224b92079784f91627508b90989ec6ca,81.0
33707b60ac91835f90c7bd528561ab13,80.0
94db781e6093026239242fe236f7256c,79.0
942b3a73599c3d9cf8b34763e148a2f4,79.0
a8f4b9a8a86d373a43bbe763e5e61de9,78.0
f59abdff8816112011787556c14beabd,78.0
e11d60f62cda8ed5cf61978627bf5c17,76.0
f9a95e78a1eb25b99fc18dd005540f92,76.0
d6ab7b9b012367359f583e2088104a04,75.0
dead5f3470776ec407b2da303e4ce1a0,74.0
f6538e52051a96a39bfebdfac11b97ad,73.0
af8ffcf383391a2679cc9a7e5bc3b6ff,73.0
95c8affc5c9a46f7858e2dcb2f3c63fd,72.0
18aeeefac512e3ef7b0e18f6aee7c636,72.0
db76a936fc0ace2462eb0b2ca8aa6fa7,72.0
cd77811e33297fa1bc86084d13d05d9c,71.0
8a6bcc9ddb20a4b9627e5d0734198dcf,71.0
4408e8dac074776d29ddf6f46319c8c2,69.0
56b173e0883d8dcd5a83aa7b80c91955,68.0
9e3ff42964b64cd59e5b70e77a09984c,67.0
43e39e9f8fed79fda17bd03e1c633bd9,66.0
db95895b7edc0d310281d7b24df8325f,66.0
8caae3cf49f2d8a591b8b0298aed8f7a,65.0
03121ac3041a8a85c721f2e5b0a4399d,64.0
0c191300bf1ba347f6e96c00179b6d4f,64.0
51952569a2553cdda660cae91e782da4,64.0
9538fcadb13fe4471c51f496be1e9dd1,63.0
21721a1f26a9ff159d66b82078d3c10a,63.0
7446078ff030eba0b8d248fc26dc7bb0,62.0
9c7e648b935e40478ce3782cffe65eb1,61.0
42d1037262c6a6c6b6dcf72c8ce0545f,61.0
5cfda67a583fb6380e98097415bbe860,60.0
b55a54650bbfed8dc1e6fb70e23a29c8,59.0
1497aa8c3de0d9363fb44eac8e7253bc,58.0
d6d6f1b047ed4fecf5fb30b207b0cdbc,57.0
a71602f0f1314897a6319eab997d5f18,56.0
99857a70158e3e9efb553da18b8035d9,56.0
50cf9bf091252276a57ccd92b3f397b2,53.0
7d16af4c47c50d210650dc0d95271f41,53.0
54324e5a4e374a3c3bff0ff772576438,53.0
428969a4a179bdf22fe92cb0fc4187e6,53.0
fc6d6ff091aba475255c8fd9a1ff3281,53.0
6e6db0198c9a9b64f302ce813b9f1bf0,51.0
02758375594fa454ba03ce4c51c0efc4,51.0
6b3311bb4adbf00489e48f4eab99744c,51.0
d34730490521f83ed9242400611a8a44,49.0
7b51bc196a4e4841c250f88338fd31d2,49.0
035636820f9efc7a33e1108b38d778fc,49.0
d2f1355d989d13631bb5e463ded26715,48.0
8de3137ec2af8c03759a5bfe69ec40f9,48.0
d7f3388c9c167c9b06350415c8b4648d,48.0
784569d002949d4086d103756ecd8ebc,47.0
da7402072895843785c081196ead7c81,47.0
5ca164bf9c1dedc1dd5ec92cfcedd0c8,46.0
9bc0ac97e9fbcfe16120fefb393b163a,45.0
bf1119a6f263ee92b56ab5265823ef1f,45.0
ae4198d009d4b0506ac8aab1fccfdbda,45.0
96009c19d95f3d452414dea2e34ce378,45.0
cd639101ca30fd9c39cff91f42189e35,45.0
6da01065bfebbea1024af443d317e74d,45.0
e8643fcf131f5a9731c98dabde37aa0d,44.0
7a266cccd0f66ded4b6f8aabe78a9cd5,44.0
4e864a490e1d3fda97bc7390402c884e,43.0
1c6feb15a9e2a30d0864c89fc22dca47,43.0
9f6e1815628d2c5627c012a7c81513ad,43.0
40ac5d3e83fceab9a455a5d5f95aca55,43.0
c2a5fc1c70eb4da576359891e12f16ec,42.0
bdf224011d42332b0f3e28934218fd69,42.0
27fd1c03a30b145c20d83dd763431bf5,42.0
349c1f219a7a05db97c42de2672899d4,42.0
5b05b90fc4ad8bbf7eb2db7f3156a466,41.0
3dbccd256ccc92afeb1472250f2a91df,41.0
d54fb0a0ac3707d434d68019d9d169eb,40.0
4a620c5fed4300be1742643ba39f98da,40.0
6c28c66082c2e7a987d55b2723a993f4,40.0
a81b322122af628514c790a8ce52c7f9,40.0
92e4ebf28cd7c990cbd2162c54500987,39.0
337707db8a493f28a65b0566c7e0e412,39.0
e3bab5db4fd1d91b0af5070d62bf3dec,38.0
1588838727c98ceed45867ad95116962,38.0
2f8964fbbc44cf849f7204ea29799e58,37.0
a302c65105affd4615d438600f753edc,37.0
ef00d2bf0d522a4f8690102bbc3435fc,37.0
1d14e134cba9dad3bd4c4e567398ba64,36.0
15852343dd953066a3f14e5adca44ac3,36.0
f255bab79f40e327183cee3f5d0cee93,36.0
eb0ed66b8dcae50d24a5eafb16ba0924,35.0
abdb08b82508e1c20715e65713667156,34.0
3ff0889a3836f5dce40c7289b380925b,34.0
a8f31a07a624dc828b7d2e082361e53a,33.0
3502138ced6537d7d4eff6ed39e3eab1,33.0
71f987b2ed1fcb24dc931e5dfb58bb01,33.0
e225118c481581b4548627d8e7c938f3,33.0
92b03f5a8d8b798a4800654d738911cf,32.0
cf852d8a406ce2b4e761aca707a64341,32.0
8b14406e4fddf43a900bb5ad9ee521db,32.0
5f457342fcb6e7bb23347a09952fecaa,32.0
f1e8789aa8f752167e598a7de49419d9,32.0
a3f3703fc28e9147f8268cd587cd4ab0,32.0
d1ac129a457d6f79067737f8535445fb,32.0
0f397a5ed335030c31d4e74b936f83f5,31.0
9464907a466988d347312504da5952bb,31.0
2fefe66d86d370dd849ca425959d7e17,30.0
deae9d2166bc04337d881f95e2766f9d,29.0
84d5c3405025dc4aec8912d49522325c,29.0
418f7035afc91b97503b188e846cd30b,29.0
1ea4a7f6a801dbec763cd9adf83b723e,28.0
2989f41c2a95c4685cf288ed930abd1d,28.0
e1657862b3a0e59b4b387669b0bf1d1e,28.0
277025a78de7ea3e6b6042cd9b9d6641,28.0
7e0a586880db91fdd1ea6f0fabdfce4a,28.0
0b35d643e14ab53dc8e7633b305a477e,28.0
b6acf479e114290558336359150e0ee5,28.0
6ec1bdee4f97ab7d4099f63b301e1485,28.0
ea02169a410ac1bae9e51a83f3441252,28.0
ddee4c07d2b2cc5db263a46a21b7f457,27.0
49eaf7b79725eddcbf3605b872db1c3f,27.0
590630891f72ecffe2ab82c3d55304e2,27.0
1b97cfeb78bb9e1c74793accd774be5d,27.0
9e02c3a9d120ad62bee363750753bbbb,27.0
cfc1063d974065bd3ba3373017d79f71,27.0
e2fdc69b3b5863bfeee4bdd1452b784a,27.0
2f2be4ec8d9d5d19f8d77e6f296a0916,27.0
a13f8cbd5d80b964d984b12c57aa2b56,27.0
f3bb2a460f6979b438d922c0bbd67141,27.0
5deb3f2077ec00a92066230e7aa25493,27.0
6a31a1ea21fb3ec0c656e4e07125d46f,27.0
850be036088dcb200456bd589827587c,26.0
097def208e70a12c4977f36b045c7de0,26.0
6eba2588d1c146e460579c6503834341,26.0
fb136593f36203715884a87c651ae893,26.0
5e9b81c4ec3a89fef4866cbd0a9f370d,26.0
3e84e6cd60ddaa25e9c126e087d3df3a,26.0
13aab7086b834497dbc59b5fc1da0742,26.0
5c5acc6be46dc065deb3ad7d762a8e01,26.0
bd82a2a1255a09d9fe002dc3f4be4723,26.0
8e8343f369edaeff3fc1a4ff7c25f60b,26.0
3594b424c9ff2dca97b2b437300c0cd2,25.0
7a60d96e0ac3c889ec073d28b016ee60,25.0
5a69e01fc9a5ca93a991fe7aaa743893,25.0
61a74a1975b80169ba19cc8584cef3b7,25.0
bf08221bf44669458205d03aad33a684,25.0
8cef5c942a9373b5d1db86ca4d31bf0e,25.0
82763ce862f3de655055903bb2371224,25.0
9517293dac2866e3b713fd85a7148c91,25.0
abf5f9a983e7937ae81d276d1754bfb3,25.0
7095fb82e1f0c82e130b64fb47f84f4d,25.0
51e84ea72fb90a243d8b4559f7932f88,25.0
2178d8a321bacfa3469a6fc1f2a44c17,24.0
5b15e6f9c42f5e1143ed16a7f6c21eda,24.0
baae0eeb582f19aee375e3d7f58aae37,24.0
416ccd91559d29e6509ea3c16c982ed7,24.0
927359be1349c5390b96b5ab58519e10,24.0
7cdd16e3beea1c29cc07833f399f6bca,23.0
3d25ea8b5f7c09faace690e7aa183883,23.0
c1a37430ded659010f18b2ccd3f4657f,23.0
b93a8b3aa0c4f2abfe3e8007939a3320,23.0
89c980eca88de0198613ddb9dec1406a,23.0
7517158f048bcd19a1da60f3463c5dd8,23.0
2e137c447264574333e0a8a5c6f3d756,22.0
60e6a820ababae198ce09337da276092,22.0
497dfde3a3f953f035d93fef7768e630,22.0
58a8430477647ad889da8b3f874b8b15,22.0
313595e974ac609407668420c6c6e1c4,22.0
7ba66e66243a7790b5498b269013a46d,22.0
b515470cf5cac172637c4d0d514908ac,22.0
40b13efc775f7a3f4f8787cbc66d3a5a,22.0
504ec88d2dc2b502593c037f7f25eba2,22.0
5464aeb4444b4ceb8069e7eb9184cc63,21.0
d7b4e7ffc75e6b4ab29b1f4ceb4a5855,21.0
0cbcbcc688191ae460a76c1e797cbf2f,21.0
5753c6771d8066e64381fe7630c7f0b3,21.0
9eb4378b0a9b6654647522e053610c01,21.0
cb1f5868222ff56031c4b2fdc7e4ed35,21.0
5ea00302eb314c1cb002e1b9b47ef02a,21.0
c620dd653ebd1b268caed604b56125b7,21.0
2da9b60298d2d585f46cbea69d097c81,21.0
3a23dee40d82a4ebdb1c83154f3db212,21.0
55f7f4bb0ff074db7c27df445af8cd96,21.0
e121fb6e160db5e95bbdadd8e0e9b03f,21.0
8e841f51807dbbd33d817b836d180285,20.0
c35cab469972cdeaa621cc17a3072ef4,20.0
6a4f2666e419a1e8dc240237c4d8bb8a,20.0
b048c5bd9c4c63b0daa0d60ecdb77d6a,20.0
7d5e0ef91b3a5f593805686366802b1e,20.0
55470bdb65876c8b9f8be8cc0795697c,20.0
78023038966b2346046549ac5142b558,20.0
abb4cabee1f09f10d37d0cad1800419d,20.0
570fbcf9e53f4de46eed41f01d7a3c9c,20.0
4589842b689d99f7e268d421d4c81312,20.0
8285fa9021f81d582f9e49b373b221c5,20.0
7dcbdcd378955daf47ccba449bdfbb5e,20.0
665e51cc16c82c939c876ca25d3aadf8,20.0
7d39f2c49785d0422355be2f1024183a,20.0
54f16b529c560f214f441fe47177f1ce,19.0
d1c2c4a9550ed14547b1bc6c755e8530,19.0
6066cde003f763c5d9b48616794982d8,19.0
7025fc975c6d41a32eb3b54287f58b95,19.0
903276cf680c208d5594f18fcb82c79c,19.0
8e96e309f246ead623ed3c5d0df3adac,19.0
cdcb0c2e2cfc4e351641f10c5caf17f0,19.0
98c9208c8eac71b61f5710897ac23f8c,19.0
c8f41c0dee72746683dd1d22e38e165a,19.0
92ef618caba55cb06cb58f8d610d34e3,19.0
67b2c738d589c70791149e73612cca4f,19.0
4a343b4316f74332a29305c19556cd07,19.0
3fffa67c4dc69b66da41fa995dd8dd30,19.0
a7411c8a975aadbf89f54bbb405505af,19.0
7d4504f6335d0c8e4eb4eaf7c07c01e1,19.0
e05bb30633f20726128563d311988a06,18.0
cb31911a8951ea82c972032aee7ee429,18.0
60eb1b2da31fd94ca109e85b586384bb,18.0
0f1d18c4ceee12fde7ae41879ba2d880,18.0
c3606ab3bcd445fce84167d6d006eb24,18.0
2bf79959c3f2c4dc0a6b33852f6909c5,18.0
1d0b3b8e43bda874a4e1249c3b8a6d2f,18.0
5c0301e49868d7aff582f739fc5f84fa,18.0
047687b3d842b961411790639088ad63,18.0
1e22d07d2c4893bcb24e82ab668d073b,18.0
704a5fa6fbd778307079bc820fe5dc72,18.0
a7dfcd23994f28db4bd2f0b3c19a8647,18.0
7925cece1735f847b7e62819ab88ba5c,18.0
3658579f611986c533e7488f1e4a7b06,17.0
ecd6e8daa0aa5e80a226237f5df36def,17.0
ef5e8df28304653709e774e87da8c8ef,17.0
af6690ba1dbf764bd32e2222c2067e7c,17.0
48fc83e8d3e0077e2088e45825dc7d3b,17.0
43a720b81e3906fb376f1d1556c1361d,17.0
3244c4638000572515fe971ede63a5d6,17.0
2c96e9be819c0e1389bbed84b969d3da,17.0
1aa5b05e8562d126ffa76369feae15f1,17.0
5e4d337ee8bce52a657809162752d65c,17.0
f138cc3862b18a1eed4eb6aae2c1e60a,16.0
296468756dfde98c1195d587aee870fe,16.0
5f0e010c720ef1fc3ead60915cdea00d,16.0
5753e7646bff5c1f4d934fa9b387ccdb,16.0
e405ecdf33eb33feaf2a69a1ccd8be4f,16.0
cd665b09f275e63642bdb5e51d0f1646,16.0
7abff441af96b1951010f5b2ea6b6e68,16.0
cb8d391064763b0edc012366fdb0114c,16.0
7eaf66b7e268859fa9345891c22dbffa,16.0
642bb70178eb8ba171f67b5033850a2b,16.0
e0e6af9057c3889923aa0c419d671e35,16.0
8f01a8e5e76f364ac883d5034e5f371d,16.0
fc5968aafc726bb68c9feb50111a6ff4,16.0
42adf37a20e7064c61302fe634c4d207,16.0
e4c41527df17a16729ba53826bb17524,15.0
a2e956bb635f278258de80a77249fd88,15.0
9ed30535ee4469b9dff8c4aa8718d4bf,15.0
80b204888598c78f4fb28b3250e7b91e,15.0
8d65600b086d44d6185f5bacbccbf058,15.0
a1a14d1a0875dc35471688a3e536e42b,15.0
47af7a616e5435af0a63b676bfd96657,15.0
fe009e49cc53d50940215c7b203ff71a,15.0
c09b5b9c52087a9d195c2e7cfde98335,15.0
14046d31847d6203aa281ec524fcefc4,15.0
24a056acbf7003d0a66cc8118e792dd7,15.0
bae173de992cb75f0087810564615b92,15.0
ded29ca4284c9bd2e313eb301451aaf4,15.0
e6597b85643b525c0b40feaa92a004dd,15.0
84f5e4fa94884a9a23dbd9287b192921,15.0
434c97c8a8f5d18cdfd60810caea5610,15.0
9974466ba6b8c4ac67a93fb8957215dc,15.0
16fa03c951e549079f4af70ae2624994,15.0
24e3251cb7d33193d029e91b657aab5b,15.0
4f188f84c28016769e5c9de6f9c79959,15.0
03ecf5992932183c4dea543d9be33fa8,15.0
68edbc888ede4e77624696e803ebe71b,14.0
fb0dbd506d7726913a8563c9cc18f6e5,14.0
46add0fe187f05cf3a4a90886a707ba2,14.0
2f1f223be9d4d46965cf8531ecec1f3d,14.0
25cf2c95b39a2f69d31f01cbc553f5e3,14.0
3ef5da7930dcd5ee25fc0809e84218b0,14.0
53e97e340d40279821427048f81da5f2,14.0
113c2a41acb249374d83d38d2253e17a,14.0
d1341544013f466295b3049d3f690f30,14.0
0ceaa84701572fc0b6fc37b9052ac1f3,14.0
c229279795577267f5abed0ec48c617e,14.0
bc1237520b4953c819885ff7dbb6e867,14.0
46c0b157c4d5bc270a2bdb3ee406005a,14.0
02baf3561197c3c5347909382f4c9ca4,14.0
12a7942e428280df214417cb29b2673d,14.0
f177e83591bb403db566b1fbdf8a7939,14.0
3e55a79768a9c96f49a827d457ea0766,14.0
d2cc2afbc6bbcae0cdbb26e28e24a445,14.0
1b0ad213b58ca8e9586f8c3bf161da93,14.0
e288cd530f3aba14d5be9cd54a2fcd2b,14.0
d7f98d9b87717d2f475ff549b2089ffb,14.0
c058f9e0ce3daffa6c47bb973c335331,14.0
45b9a842d41ceee049b762fb5509033c,14.0
70ce84e39ad7ed1a769b3e02ba8dc9e5,14.0
25e663e149387547ab5612f5980148c9,14.0
939507bde744aad0330496154e181f9a,13.0
ccbc926dc90f842d8dc9efe493a1f035,13.0
31201cd8a4388231ee4e87e6e1ed29d1,13.0
1716ea719ac6fb2dc12574108a25adeb,13.0
9ca72163a96bbb0ff056c1261ab422c4,13.0
76d84c6e4fb805fd77d565c8b41f4e42,13.0
2922d7dc23b8ae83210c6f74f6159053,13.0
01c628df5c2d74529ed23cd0fed2fb88,13.0
9aed6dae78062d0847056d780898b36f,13.0
8f46db05ddc5cd118db517d78c1c3881,13.0
8a1ea48f0c3b59f49a2f8793464d37d4,13.0
1e118dff239e6f46bd6b4c690ded9972,13.0
7be9e544c8f4859231e66089fc1d853a,13.0
c626d28488e8664f879d1005c899b475,13.0
d809f3ea7f96a97f4ce4f07cf5ebe288,13.0
901a0e3bd4ab27c5a636aeb281a8bddb,13.0
59472530c63d1d3caa6cad60a8ab8503,13.0
e41a74847fdf4dcb33409a342790a980,13.0
fb62a85b734e611b8ae36b43550b6ddb,12.0
3591dde30ae0bb6b1211926f68d6df39,12.0
b9148436141f00bb450716b4b862025e,12.0
db31ce0d3c18083678592c421dcb5edd,12.0
50072cdabc13ca07225b752a5b477d74,12.0
e3729f296dddcafd9740c7f6ac802760,12.0
be3ac02641f814e569c8438ae77328e4,12.0
d3aa130e487547641ecedf7ca0f54664,12.0
e0ed95125921d82baa23ebb7170fc171,12.0
fb922166cb14fce7b4c308c7965101d5,12.0
aeb3d048b96a9d93bc37d0a020992e96,12.0
87d2546853c727d4788f7a63a222cbb8,12.0
2a5021163bb329fc9209d2daba62d06d,12.0
909dc2a3ebf8119feaba836318720e72,12.0
f9c8eb7453b3d4cda47af8fc10787d75,12.0
34f4faac9c4cbf5ace4de3f45735b41a,12.0
d1253d915720f6a0337196652eb5c5f9,12.0
7e1fb23e8453ddff3f1b1523abd789b9,12.0
c3b5012f42ad92f7ccdd058d0528e3dc,12.0
931871f82c0377770ca57b5712ab4472,12.0
fd523a1f4d9b6810105a7c85fcaa8922,11.0
b10e9aa6d17cd34b1c4aba9bc80dabe8,11.0
ee47f48e8bbb96a2552bbcb445245e90,11.0
7e3b484b388e5dce802139dc85cbb949,11.0
2fd05670187bba7764e845658d047dfe,11.0
fa9117507bbe2d29ef3473dae6bce34e,11.0
b84e11661c42dcec543daa2bd53d7b57,11.0
82a76fdcfebd55d22752a38c983c0030,11.0
840fbb5374d20651a3c611d1de069761,11.0
93bc66202c010a3127aba63a4d964e9a,11.0
fafb68b57dd1945396d1c534021b61d4,11.0
3678c588deb83ed31e4dcc7ae6b06178,11.0
86959692da9f2b806323aa9dd6b8b34c,11.0
b7a7b670d46e9ead1b83e84d7aef7eeb,11.0
ef963af7a146e4399b001e45aa366469,11.0
2bc746497211abbe73e6c83c9378d2df,11.0
8e46aff01a96ab20972ca6ea4c577e55,11.0
e3814d2d55677c63ff39799169459adb,11.0
f9289b70384d5b935c1e6ca6920e3524,11.0
96440ddebb244e35c7e396f7307e78a8,11.0
1e805bde8f32952c86b400e5641716be,11.0
beb06505def731ae1f556c0fe77a90d2,11.0
ceb8d39d806bb3462b3928ed68a53595,11.0
5b25f096be15da5444198e4c799030ae,11.0
28c983e2c98f58afb9f66144744bd46f,11.0
b6ec2cd5e26cd9f489e430a80789208e,11.0
4b658db68ed474b3e28ba2c4a898caea,11.0
53bc2ca75828d3ada6121837f94e4708,10.0
58bcd65a24074da795f0d9195a6b331e,10.0
31a6f8063c96c184fedb8318192473ad,10.0
70d9c68e4a735cdd873cc5b2548c96b1,10.0
c28ccd0e7990ebaf63dd0afaef0ed070,10.0
67a0fea9c42d80285bd96de65147db08,10.0
3d25267b7568d0c05ae4824910e5dd67,10.0
4107f3ceb2f761167e78b58013136e52,10.0
9dc3d0b573cc369e18726509caddee23,10.0
ea8c112cd285db35f8bf03662e3e4a79,10.0
95af250b43352ce811686e9248a59c9f,10.0
8bc0ebe766791f5e6bd3ce036df05d4c,10.0
d665c074a9ae60abb71e4b1b499bb304,10.0
f2ff7fa5c2bb35a2d6b02a8e47b38472,10.0
632104f10cdc18c8b3205bb5ecc1444d,10.0
978a8c5d58e73ef0a27d512ba8c6ad8e,10.0
9f83ab5858f58b1a593166f1b9efaefc,10.0
220ef9fa0aecb7c6f62a14fcce3d100a,10.0
993cb4131efff0a0e1050f7485f530fd,10.0
d4cc840c87569b815703f7e773c5f807,10.0
8cf040101c3d27d75dba4d42784eec81,10.0
5f4758a2b26fb2c1bf7d04d2f0115993,10.0
3abac67eb1fea850bb7be0172a981d70,10.0
076a38c8782a4a0a0a6656e36db7488c,10.0
31f6508e113f016a50442c2e2b878c6d,10.0
5db270fc40b45521953f6ab7e69d1e54,10.0
cbc7121f3b166b83138956358fe1b269,10.0
7f25f3f7a4b21325ae7630d3e977397a,10.0
1d7296aa103394854158fb3860af5fb2,10.0
b7552469abf4bcd228bcb9e87a15669b,10.0
1dd5299cf186ab443312f1df05522112,10.0
68ff9342caeb72703b5dd23befd77f08,10.0
1022c5ef023501b836ca36db469b5259,10.0
7a0f10427106790fed208c44d03002c1,10.0
662c9dca18397a6921f457427020ba64,10.0
