Feature ID	Taxon	Confidence
d665c074a9ae60abb71e4b1b499bb304	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	0.7061742354007334
31a6f8063c96c184fedb8318192473ad	k__Bacteria	0.9975234357004259
a2e956bb635f278258de80a77249fd88	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.7495543379043386
ef5e8df28304653709e774e87da8c8ef	k__Bacteria	0.9974524291492425
beb06505def731ae1f556c0fe77a90d2	k__Bacteria	0.9845385890486815
d6ab7b9b012367359f583e2088104a04	k__Bacteria; p__Proteobacteria	0.8788285879788023
59472530c63d1d3caa6cad60a8ab8503	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae	0.7030608044277298
e225118c481581b4548627d8e7c938f3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.8431892080266802
84d5c3405025dc4aec8912d49522325c	k__Bacteria; p__Proteobacteria	0.79883095777502
67837ebdfb3404a1818c77010a64480a	k__Bacteria	0.9820596572759195
f9a95e78a1eb25b99fc18dd005540f92	k__Bacteria	0.9819842558066543
43e39e9f8fed79fda17bd03e1c633bd9	k__Bacteria	0.9838308069273662
3c8e4475596e8e6cb645e1e1a164eaf6	k__Bacteria	0.9929851934859139
54f16b529c560f214f441fe47177f1ce	k__Bacteria; p__Bacteroidetes	0.9215508351429013
60e6a820ababae198ce09337da276092	k__Bacteria	0.9921878610350757
a8f4b9a8a86d373a43bbe763e5e61de9	k__Bacteria	0.9920875895772968
313595e974ac609407668420c6c6e1c4	k__Bacteria; p__Proteobacteria	0.8002261872367212
48fc83e8d3e0077e2088e45825dc7d3b	k__Bacteria	0.9970461986133935
e3bab5db4fd1d91b0af5070d62bf3dec	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9746712390437094
6c50e4ac329cabc5e733d5632c53ec7c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.7758250485695016
b7a7b670d46e9ead1b83e84d7aef7eeb	k__Bacteria	0.9878895622944114
9f83ab5858f58b1a593166f1b9efaefc	k__Bacteria; p__Proteobacteria	0.8047665217885812
81aaba3ace4ca2161594823087ffdd81	k__Bacteria	0.991681375392665
0ceaa84701572fc0b6fc37b9052ac1f3	k__Bacteria; p__Bacteroidetes	0.9170822781825323
cbc7121f3b166b83138956358fe1b269	k__Bacteria	0.9826472533510096
fb0dbd506d7726913a8563c9cc18f6e5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9726162684313725
3e84e6cd60ddaa25e9c126e087d3df3a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8258805104257663
3c1970d3e71da9caa091fabe2ffa9d98	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.7103901269045737
6066cde003f763c5d9b48616794982d8	k__Bacteria; p__Proteobacteria	0.7897412646914084
83ae56bd2616d3c98faf1273d35eabac	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9873875860700537
3a23dee40d82a4ebdb1c83154f3db212	k__Bacteria; p__Proteobacteria	0.7632397844665424
097def208e70a12c4977f36b045c7de0	k__Bacteria	0.9970512313643699
1d14e134cba9dad3bd4c4e567398ba64	k__Bacteria	0.9962470578566543
46add0fe187f05cf3a4a90886a707ba2	k__Bacteria; p__Proteobacteria	0.8008325197721226
d1253d915720f6a0337196652eb5c5f9	k__Bacteria; p__Proteobacteria	0.8791140658627289
bc1237520b4953c819885ff7dbb6e867	k__Bacteria	0.9963221677998103
7a0f10427106790fed208c44d03002c1	k__Bacteria	0.9920029384718978
99857a70158e3e9efb553da18b8035d9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9421900942936581
5ca164bf9c1dedc1dd5ec92cfcedd0c8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9437847481285877
9bc0ac97e9fbcfe16120fefb393b163a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9397632151789256
54324e5a4e374a3c3bff0ff772576438	k__Bacteria	0.9894178670228064
92e4ebf28cd7c990cbd2162c54500987	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9423874959506312
f255bab79f40e327183cee3f5d0cee93	k__Bacteria	0.9884266547929792
3ff0889a3836f5dce40c7289b380925b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9405761934225623
a3f3703fc28e9147f8268cd587cd4ab0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9421422957758433
ea02169a410ac1bae9e51a83f3441252	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9382728376362308
5c5acc6be46dc065deb3ad7d762a8e01	k__Bacteria	0.9898151756353395
3594b424c9ff2dca97b2b437300c0cd2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9420693156438282
2e137c447264574333e0a8a5c6f3d756	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.931581351922694
5c726c587a91c8978c52de4b75b80170	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8009291469356341
db76a936fc0ace2462eb0b2ca8aa6fa7	k__Bacteria	0.9984019197182451
665e51cc16c82c939c876ca25d3aadf8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7340395176242334
a7411c8a975aadbf89f54bbb405505af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.938095356005528
55f7f4bb0ff074db7c27df445af8cd96	k__Bacteria	0.9886290554513
abdb08b82508e1c20715e65713667156	k__Bacteria	0.9981125293890446
1aa5b05e8562d126ffa76369feae15f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9452066320555383
3244c4638000572515fe971ede63a5d6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9410654097858304
4a620c5fed4300be1742643ba39f98da	k__Bacteria	0.9918298163824969
2f1f223be9d4d46965cf8531ecec1f3d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7421514525760623
92b03f5a8d8b798a4800654d738911cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8242709679113926
4e864a490e1d3fda97bc7390402c884e	k__Bacteria	0.9982832692883694
3d25ea8b5f7c09faace690e7aa183883	k__Bacteria	0.9983896084658723
2bc746497211abbe73e6c83c9378d2df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9343272203482018
1e22d07d2c4893bcb24e82ab668d073b	k__Bacteria	0.9909420210002974
8e46aff01a96ab20972ca6ea4c577e55	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9382839546323415
bf1119a6f263ee92b56ab5265823ef1f	k__Bacteria; p__Bacteroidetes	0.9167067493886304
68ff9342caeb72703b5dd23befd77f08	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9382701743913798
c620dd653ebd1b268caed604b56125b7	k__Bacteria	0.9947663705118692
d1c2c4a9550ed14547b1bc6c755e8530	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7458737053996236
0c191300bf1ba347f6e96c00179b6d4f	k__Bacteria	0.9932523216178784
c626d28488e8664f879d1005c899b475	k__Bacteria; p__Proteobacteria	0.8673208367101785
a7dfcd23994f28db4bd2f0b3c19a8647	k__Bacteria; p__Bacteroidetes	0.915110154373533
8e841f51807dbbd33d817b836d180285	k__Bacteria; p__Bacteroidetes	0.9498507753454399
a1a14d1a0875dc35471688a3e536e42b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7102398780972746
2f2be4ec8d9d5d19f8d77e6f296a0916	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7957872679971911
be3ac02641f814e569c8438ae77328e4	k__Bacteria; p__Proteobacteria	0.8681191197487276
55470bdb65876c8b9f8be8cc0795697c	k__Bacteria	0.9926973052617932
af8ffcf383391a2679cc9a7e5bc3b6ff	k__Bacteria	0.9981205703469196
e3814d2d55677c63ff39799169459adb	k__Bacteria	0.9980140755382098
cd665b09f275e63642bdb5e51d0f1646	k__Bacteria	0.991819835441831
d54fb0a0ac3707d434d68019d9d169eb	k__Bacteria	0.9937360109208816
31201cd8a4388231ee4e87e6e1ed29d1	k__Bacteria	0.9894607131974532
f9289b70384d5b935c1e6ca6920e3524	k__Bacteria	0.9958164839407774
428969a4a179bdf22fe92cb0fc4187e6	k__Bacteria	0.998732261521082
40ac5d3e83fceab9a455a5d5f95aca55	k__Bacteria	0.9888045520558215
96440ddebb244e35c7e396f7307e78a8	k__Bacteria; p__Proteobacteria	0.8548067635586069
3ef5da7930dcd5ee25fc0809e84218b0	k__Bacteria	0.9793914086115559
b7552469abf4bcd228bcb9e87a15669b	k__Bacteria	0.9982086996600262
dead5f3470776ec407b2da303e4ce1a0	k__Bacteria	0.9901039601436605
deae9d2166bc04337d881f95e2766f9d	k__Bacteria	0.9941623165558057
c3606ab3bcd445fce84167d6d006eb24	k__Bacteria	0.9984233517275469
5db270fc40b45521953f6ab7e69d1e54	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9872852506777078
220ef9fa0aecb7c6f62a14fcce3d100a	k__Bacteria	0.9985151466076624
c3b5012f42ad92f7ccdd058d0528e3dc	k__Bacteria; p__Proteobacteria	0.7949456961487009
9eb4378b0a9b6654647522e053610c01	k__Bacteria	0.969503750875128
9ed30535ee4469b9dff8c4aa8718d4bf	k__Bacteria	0.9878947705063751
ded29ca4284c9bd2e313eb301451aaf4	k__Bacteria	0.9933523424677055
a71602f0f1314897a6319eab997d5f18	k__Bacteria	0.9893942942053537
222cb36e4316bca09087670d63a72ab9	k__Bacteria	0.980274991429264
ceb8d39d806bb3462b3928ed68a53595	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9854133989164383
80b204888598c78f4fb28b3250e7b91e	k__Bacteria	0.9988695772392048
6113cb3bd03edab27967839f1b637dcb	k__Bacteria	0.9903894326820114
02758375594fa454ba03ce4c51c0efc4	k__Bacteria	0.989494843339289
5b25f096be15da5444198e4c799030ae	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9856384476906626
296468756dfde98c1195d587aee870fe	k__Bacteria	0.9918924067294925
a533fc3fe4787db1db14cc4f010270ec	k__Bacteria; p__Proteobacteria	0.7603157974308076
9538fcadb13fe4471c51f496be1e9dd1	k__Bacteria; p__Proteobacteria	0.8601637539760716
e3b0752c33d925da8993624151981906	k__Bacteria	0.993423319520653
1ea4a7f6a801dbec763cd9adf83b723e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9786144932735589
e2fdc69b3b5863bfeee4bdd1452b784a	k__Bacteria	0.9964005622305451
f138cc3862b18a1eed4eb6aae2c1e60a	k__Bacteria	0.9934698305004945
3abac67eb1fea850bb7be0172a981d70	k__Bacteria	0.9910107930139556
b515470cf5cac172637c4d0d514908ac	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.987034929443413
062b1745d0e4092da16fb25cf3aec693	k__Bacteria	0.9938171097878506
c50a1ae3224b4895eb7e82a95748463f	k__Bacteria	0.9943049627083723
4623549d3229103e712c77656fe1e290	k__Bacteria	0.9947273697571298
8b453533ccb6da9bb870e143e5f4800d	k__Bacteria	0.9939705829779008
d0eb2236aea1510a33c5fb8272032fe1	k__Bacteria	0.9944535515615438
7d4cd2b4d939d9acf38c91021316adf9	k__Bacteria	0.9934679861869701
8caae3cf49f2d8a591b8b0298aed8f7a	k__Bacteria	0.9940193049597364
704a5fa6fbd778307079bc820fe5dc72	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Candidatus Hepatoplasma; s__	0.9999997402771239
434c97c8a8f5d18cdfd60810caea5610	k__Bacteria; p__Proteobacteria	0.8953116134412
7cdd16e3beea1c29cc07833f399f6bca	k__Bacteria; p__Proteobacteria	0.8441829704944381
4f188f84c28016769e5c9de6f9c79959	k__Bacteria; p__Proteobacteria	0.7697918314517327
784f817ed654c4a755fceb17c40da0ea	k__Bacteria	0.980119528631165
7d82f33d27a35ade319a1444d2f51c0b	k__Bacteria	0.9824903167304784
9974466ba6b8c4ac67a93fb8957215dc	k__Bacteria; p__Proteobacteria	0.7056931184964301
d1b066e691471d6404cdd7be3acb11d4	k__Bacteria	0.9798657338756582
afb00120b3a0307e93f5cf9d51c59053	k__Bacteria	0.9761831157615108
824e0aa98133719633c8db3eeb8ce441	k__Bacteria	0.9804107374057756
113c2a41acb249374d83d38d2253e17a	k__Bacteria	0.9820370637951733
5f4758a2b26fb2c1bf7d04d2f0115993	k__Bacteria	0.9863507172710636
e121fb6e160db5e95bbdadd8e0e9b03f	k__Bacteria	0.9928006053626187
25cf2c95b39a2f69d31f01cbc553f5e3	k__Bacteria	0.9872001196886212
78023038966b2346046549ac5142b558	k__Bacteria	0.9934741053391524
94db781e6093026239242fe236f7256c	k__Bacteria	0.9942084676723698
850be036088dcb200456bd589827587c	k__Bacteria; p__Proteobacteria	0.8451139240354926
b6ec2cd5e26cd9f489e430a80789208e	k__Bacteria	0.9981266436163362
1588838727c98ceed45867ad95116962	k__Bacteria	0.9832700609423972
21721a1f26a9ff159d66b82078d3c10a	k__Bacteria	0.9883793717535425
53e97e340d40279821427048f81da5f2	k__Bacteria	0.9775012799949993
1cbfec36a9153fbaf75a4110ca5a912c	k__Bacteria	0.9912593044194943
7eeef63e88edb132b62b1147ebbb153b	k__Bacteria	0.9866946729596362
046ad8df59d48f0099e6a3829a842ca1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9842580422493353
9e3ff42964b64cd59e5b70e77a09984c	k__Bacteria	0.9816011668780298
da7402072895843785c081196ead7c81	k__Bacteria	0.9869727951135062
7e0a586880db91fdd1ea6f0fabdfce4a	k__Bacteria	0.9851271013141123
5ea00302eb314c1cb002e1b9b47ef02a	k__Bacteria	0.9807395799481938
0b35d643e14ab53dc8e7633b305a477e	k__Bacteria	0.986971474537228
6eba2588d1c146e460579c6503834341	k__Bacteria	0.9794953779118045
1716ea719ac6fb2dc12574108a25adeb	k__Bacteria; p__Proteobacteria	0.860656915874934
1c6feb15a9e2a30d0864c89fc22dca47	k__Bacteria; p__Proteobacteria	0.8298346354071399
0f1d18c4ceee12fde7ae41879ba2d880	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9890867180679839
9ca72163a96bbb0ff056c1261ab422c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.7822801227749114
60eb1b2da31fd94ca109e85b586384bb	k__Bacteria; p__Proteobacteria	0.7940820850277767
68edbc888ede4e77624696e803ebe71b	k__Bacteria	0.9852026270679475
993cb4131efff0a0e1050f7485f530fd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7319350191077739
50072cdabc13ca07225b752a5b477d74	k__Bacteria	0.9864234600042963
8f46db05ddc5cd118db517d78c1c3881	k__Bacteria; p__Proteobacteria	0.8039445943033714
1022c5ef023501b836ca36db469b5259	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7521100634224844
8e96e309f246ead623ed3c5d0df3adac	k__Bacteria	0.9925034240665269
fb922166cb14fce7b4c308c7965101d5	k__Bacteria	0.9855727649306655
7d39f2c49785d0422355be2f1024183a	k__Bacteria; p__Proteobacteria	0.7909201264242754
5f457342fcb6e7bb23347a09952fecaa	k__Bacteria	0.9908524284392843
50cf9bf091252276a57ccd92b3f397b2	k__Bacteria	0.9928064642329754
978a8c5d58e73ef0a27d512ba8c6ad8e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7179193646176983
fa9117507bbe2d29ef3473dae6bce34e	k__Bacteria	0.997880893116783
87d2546853c727d4788f7a63a222cbb8	k__Bacteria; p__Proteobacteria	0.8722063305244627
03ecf5992932183c4dea543d9be33fa8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7498327306911164
76d84c6e4fb805fd77d565c8b41f4e42	k__Bacteria	0.9913692642097885
2fd05670187bba7764e845658d047dfe	k__Bacteria	0.9974419992707025
3fffa67c4dc69b66da41fa995dd8dd30	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8157381323288649
d4cc840c87569b815703f7e773c5f807	k__Bacteria	0.9978258585622171
8cf040101c3d27d75dba4d42784eec81	k__Bacteria	0.993262129329343
5e9b81c4ec3a89fef4866cbd0a9f370d	k__Bacteria; p__Proteobacteria	0.8506740557503697
4a343b4316f74332a29305c19556cd07	k__Bacteria; p__Proteobacteria	0.9052098893976429
9517293dac2866e3b713fd85a7148c91	k__Bacteria; p__Bacteroidetes	0.9192536438883929
24e3251cb7d33193d029e91b657aab5b	k__Bacteria	0.9803635080959061
7d4504f6335d0c8e4eb4eaf7c07c01e1	k__Bacteria	0.9798165163171458
b048c5bd9c4c63b0daa0d60ecdb77d6a	k__Bacteria	0.9964748001267194
2bf79959c3f2c4dc0a6b33852f6909c5	k__Bacteria; p__Proteobacteria	0.8700034449033367
93bc66202c010a3127aba63a4d964e9a	k__Bacteria	0.9941952698476471
c35cab469972cdeaa621cc17a3072ef4	k__Bacteria; p__Proteobacteria	0.816760338703919
ee47f48e8bbb96a2552bbcb445245e90	k__Bacteria; p__Proteobacteria	0.8403515687966164
931871f82c0377770ca57b5712ab4472	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9909589876506911
e6597b85643b525c0b40feaa92a004dd	k__Bacteria	0.9842957144138669
7025fc975c6d41a32eb3b54287f58b95	k__Bacteria	0.9914418814684461
d7b4e7ffc75e6b4ab29b1f4ceb4a5855	k__Bacteria; p__Proteobacteria	0.8198605834045427
2a5021163bb329fc9209d2daba62d06d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.8472144421089564
2fefe66d86d370dd849ca425959d7e17	k__Bacteria	0.9952100805477708
277025a78de7ea3e6b6042cd9b9d6641	k__Bacteria; p__Proteobacteria	0.852891635954512
497dfde3a3f953f035d93fef7768e630	k__Bacteria; p__Proteobacteria	0.8320414701243097
ecd6e8daa0aa5e80a226237f5df36def	k__Bacteria	0.994852251304188
5464aeb4444b4ceb8069e7eb9184cc63	k__Bacteria; p__Proteobacteria	0.8363541591389434
24a056acbf7003d0a66cc8118e792dd7	k__Bacteria	0.995676111752108
d1341544013f466295b3049d3f690f30	k__Bacteria	0.9949840972424582
2178d8a321bacfa3469a6fc1f2a44c17	k__Bacteria; p__Bacteroidetes	0.9303234239362145
14046d31847d6203aa281ec524fcefc4	k__Bacteria; p__Proteobacteria	0.8555666554500847
7f25f3f7a4b21325ae7630d3e977397a	k__Bacteria	0.9941086515543398
1d7296aa103394854158fb3860af5fb2	k__Bacteria	0.9957322420751306
a8f31a07a624dc828b7d2e082361e53a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7778201948032443
c09b5b9c52087a9d195c2e7cfde98335	k__Bacteria	0.9991807555111312
9aed6dae78062d0847056d780898b36f	k__Bacteria	0.9836195852409771
1dd5299cf186ab443312f1df05522112	k__Bacteria	0.9926782941524546
909dc2a3ebf8119feaba836318720e72	k__Bacteria	0.9795819977084601
61a74a1975b80169ba19cc8584cef3b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7829170599972581
cb1f5868222ff56031c4b2fdc7e4ed35	k__Bacteria	0.9918390428863848
9f6e1815628d2c5627c012a7c81513ad	k__Bacteria	0.981466746214162
fb62a85b734e611b8ae36b43550b6ddb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__daejeonense	0.7324452519474752
f9c8eb7453b3d4cda47af8fc10787d75	k__Bacteria	0.992627758947343
8d65600b086d44d6185f5bacbccbf058	k__Bacteria	0.9814610706828969
901a0e3bd4ab27c5a636aeb281a8bddb	k__Bacteria	0.9892684026066967
418f7035afc91b97503b188e846cd30b	k__Bacteria	0.9819882991708319
662c9dca18397a6921f457427020ba64	k__Bacteria	0.9851850244444726
2da9b60298d2d585f46cbea69d097c81	k__Bacteria; p__Proteobacteria	0.7704283816751365
7e1fb23e8453ddff3f1b1523abd789b9	k__Bacteria; p__Proteobacteria	0.7949191034709637
82763ce862f3de655055903bb2371224	k__Bacteria	0.9989964919880692
42adf37a20e7064c61302fe634c4d207	k__Bacteria	0.9989656908259182
84f5e4fa94884a9a23dbd9287b192921	k__Bacteria; p__Proteobacteria	0.8021213819621706
b93a8b3aa0c4f2abfe3e8007939a3320	k__Bacteria	0.9849891655911017
2c96e9be819c0e1389bbed84b969d3da	k__Bacteria; p__Proteobacteria	0.9801150322907531
40b13efc775f7a3f4f8787cbc66d3a5a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9908873736825716
cb31911a8951ea82c972032aee7ee429	k__Bacteria	0.9943524360720497
3591dde30ae0bb6b1211926f68d6df39	k__Bacteria	0.9911769194948782
58a8430477647ad889da8b3f874b8b15	k__Bacteria	0.9933202797609448
b84e11661c42dcec543daa2bd53d7b57	k__Bacteria	0.9930803604505772
e0e6af9057c3889923aa0c419d671e35	k__Bacteria	0.9914127842709877
7e3b484b388e5dce802139dc85cbb949	k__Bacteria; p__Proteobacteria	0.8557948941015487
7be9e544c8f4859231e66089fc1d853a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8121232503442662
b10e9aa6d17cd34b1c4aba9bc80dabe8	k__Bacteria	0.9913988439688494
7f2061c4b020bb8b99b237adafcde360	k__Bacteria	0.9803469742978043
6c28c66082c2e7a987d55b2723a993f4	k__Bacteria	0.9890589536136023
840fbb5374d20651a3c611d1de069761	k__Bacteria	0.9854644221237352
eb0ed66b8dcae50d24a5eafb16ba0924	k__Bacteria	0.9889842606401016
c058f9e0ce3daffa6c47bb973c335331	k__Bacteria	0.9848808970788018
ea8c112cd285db35f8bf03662e3e4a79	k__Bacteria; p__Proteobacteria	0.842539951187502
5a69e01fc9a5ca93a991fe7aaa743893	k__Bacteria	0.989823912340207
6a4f2666e419a1e8dc240237c4d8bb8a	k__Bacteria	0.9899752567976211
d809f3ea7f96a97f4ce4f07cf5ebe288	k__Bacteria	0.9883422961281166
70d9c68e4a735cdd873cc5b2548c96b1	k__Bacteria	0.9988249061348861
98c9208c8eac71b61f5710897ac23f8c	k__Bacteria; p__Proteobacteria	0.8197743231086988
a13f8cbd5d80b964d984b12c57aa2b56	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8165523557379077
e1657862b3a0e59b4b387669b0bf1d1e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8543260024824465
58bcd65a24074da795f0d9195a6b331e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.7173898709732578
bf08221bf44669458205d03aad33a684	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7197089456505983
7d5e0ef91b3a5f593805686366802b1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7907868255422184
8f01a8e5e76f364ac883d5034e5f371d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7483187065637144
7eaf66b7e268859fa9345891c22dbffa	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.719448403670218
d2cc2afbc6bbcae0cdbb26e28e24a445	k__Bacteria; p__Proteobacteria	0.9002223117815251
632104f10cdc18c8b3205bb5ecc1444d	k__Bacteria	0.9976950076632445
8bc0ebe766791f5e6bd3ce036df05d4c	k__Bacteria	0.9935592782170705
fd523a1f4d9b6810105a7c85fcaa8922	k__Bacteria; p__Proteobacteria	0.7987429736922064
67a0fea9c42d80285bd96de65147db08	k__Bacteria; p__Proteobacteria	0.8306200814102287
bae173de992cb75f0087810564615b92	k__Bacteria; p__Proteobacteria	0.8072504805216698
82a76fdcfebd55d22752a38c983c0030	k__Bacteria; p__Proteobacteria	0.8326493470226514
504ec88d2dc2b502593c037f7f25eba2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7997319350143336
02baf3561197c3c5347909382f4c9ca4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8416947825616229
39ec97ee022ec542d927940a0b17bc02	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.705339045645253
f6538e52051a96a39bfebdfac11b97ad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7475507482587346
6e6db0198c9a9b64f302ce813b9f1bf0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7338407174191768
349c1f219a7a05db97c42de2672899d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7006669202237316
d1ac129a457d6f79067737f8535445fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7222420587844962
7095fb82e1f0c82e130b64fb47f84f4d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7135309688168607
baae0eeb582f19aee375e3d7f58aae37	k__Bacteria	0.9937525864016545
16fa03c951e549079f4af70ae2624994	k__Bacteria	0.9896206190951633
45b9a842d41ceee049b762fb5509033c	k__Bacteria; p__Firmicutes	0.712275022129702
e05bb30633f20726128563d311988a06	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8563787507344415
25e663e149387547ab5612f5980148c9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7967941664308792
e41a74847fdf4dcb33409a342790a980	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7983866175452016
c229279795577267f5abed0ec48c617e	k__Bacteria; p__Proteobacteria	0.8068361605026183
